file,has_face,emotions_fit
crop_arr_train_10753.npy,0,0
crop_arr_train_10754.npy,0,1
crop_arr_train_10755.npy,0,1
crop_arr_train_10756.npy,0,0
crop_arr_train_10757.npy,0,0
crop_arr_train_10758.npy,0,0
crop_arr_train_10759.npy,0,0
crop_arr_train_1076.npy,0,0
crop_arr_train_10760.npy,0,0
crop_arr_train_10761.npy,0,0
crop_arr_train_10762.npy,0,0
crop_arr_train_10763.npy,0,0
crop_arr_train_10764.npy,0,0
crop_arr_train_10765.npy,0,0
crop_arr_train_10766.npy,0,0
crop_arr_train_10767.npy,0,0
crop_arr_train_10768.npy,0,0
crop_arr_train_10769.npy,0,0
crop_arr_train_1077.npy,0,0
crop_arr_train_10770.npy,0,0
crop_arr_train_10771.npy,0,0
crop_arr_train_10772.npy,0,0
crop_arr_train_10773.npy,0,0
crop_arr_train_10774.npy,1,0
crop_arr_train_10775.npy,1,1
crop_arr_train_10776.npy,0,0
crop_arr_train_10777.npy,0,0
crop_arr_train_10778.npy,0,0
crop_arr_train_10779.npy,0,0
crop_arr_train_1078.npy,0,0
crop_arr_train_10780.npy,0,0
crop_arr_train_10781.npy,0,0
crop_arr_train_10782.npy,0,0
crop_arr_train_10783.npy,0,0
crop_arr_train_10784.npy,0,0
crop_arr_train_10785.npy,0,0
crop_arr_train_10786.npy,0,0
crop_arr_train_10787.npy,0,0
crop_arr_train_10788.npy,0,0
crop_arr_train_10789.npy,0,0
crop_arr_train_1079.npy,0,0
crop_arr_train_10790.npy,0,0
crop_arr_train_10791.npy,0,0
crop_arr_train_10792.npy,0,0
crop_arr_train_10793.npy,0,0
crop_arr_train_10794.npy,1,0
crop_arr_train_10795.npy,0,0
crop_arr_train_10796.npy,0,0
crop_arr_train_10797.npy,0,0
crop_arr_train_10798.npy,0,0
crop_arr_train_10799.npy,0,0
crop_arr_train_108.npy,0,0
crop_arr_train_1080.npy,0,0
crop_arr_train_10800.npy,0,0
crop_arr_train_10801.npy,0,0
crop_arr_train_10802.npy,0,0
crop_arr_train_10803.npy,0,0
crop_arr_train_10804.npy,0,0
crop_arr_train_10805.npy,1,1
crop_arr_train_10806.npy,1,1
crop_arr_train_10807.npy,0,0
crop_arr_train_10808.npy,1,1
crop_arr_train_10809.npy,1,1
crop_arr_train_1081.npy,0,0
crop_arr_train_10810.npy,0,0
crop_arr_train_10811.npy,0,0
crop_arr_train_10812.npy,0,0
crop_arr_train_10813.npy,0,0
crop_arr_train_10814.npy,0,0
crop_arr_train_10815.npy,0,0
crop_arr_train_10816.npy,0,0
crop_arr_train_10817.npy,0,0
crop_arr_train_10818.npy,0,0
crop_arr_train_10819.npy,0,0
crop_arr_train_1082.npy,1,0
crop_arr_train_10820.npy,0,0
crop_arr_train_10821.npy,0,0
crop_arr_train_10822.npy,0,0
crop_arr_train_10823.npy,0,0
crop_arr_train_10824.npy,0,0
crop_arr_train_10825.npy,0,0
crop_arr_train_10826.npy,0,0
crop_arr_train_10827.npy,0,0
crop_arr_train_10828.npy,0,0
crop_arr_train_10829.npy,0,0
crop_arr_train_1083.npy,0,0
crop_arr_train_10830.npy,0,0
crop_arr_train_10831.npy,0,0
crop_arr_train_10832.npy,0,0
crop_arr_train_10833.npy,0,0
crop_arr_train_10834.npy,0,0
crop_arr_train_10835.npy,1,1
crop_arr_train_10836.npy,0,0
crop_arr_train_10837.npy,0,0
crop_arr_train_10838.npy,0,0
crop_arr_train_10839.npy,0,0
crop_arr_train_1084.npy,0,0
crop_arr_train_10840.npy,0,0
crop_arr_train_10841.npy,0,0
crop_arr_train_10842.npy,0,0
crop_arr_train_10843.npy,0,0
crop_arr_train_10844.npy,0,0
crop_arr_train_10845.npy,0,0
crop_arr_train_10846.npy,1,0
crop_arr_train_10847.npy,0,0
crop_arr_train_10848.npy,0,0
crop_arr_train_10849.npy,0,0
crop_arr_train_1085.npy,0,0
crop_arr_train_10850.npy,0,0
crop_arr_train_10851.npy,0,0
crop_arr_train_10852.npy,0,0
crop_arr_train_10853.npy,0,0
crop_arr_train_10854.npy,0,0
crop_arr_train_10855.npy,1,0
crop_arr_train_10856.npy,0,0
crop_arr_train_10857.npy,0,0
crop_arr_train_10858.npy,0,0
crop_arr_train_10859.npy,0,0
crop_arr_train_1086.npy,0,0
crop_arr_train_10860.npy,0,0
crop_arr_train_10861.npy,0,1
crop_arr_train_10862.npy,0,0
crop_arr_train_10863.npy,0,0
crop_arr_train_10864.npy,0,0
crop_arr_train_10865.npy,0,0
crop_arr_train_10866.npy,0,0
crop_arr_train_10867.npy,0,0
crop_arr_train_10868.npy,1,0
crop_arr_train_10869.npy,0,0
crop_arr_train_1087.npy,0,0
crop_arr_train_10870.npy,0,0
crop_arr_train_10871.npy,0,0
crop_arr_train_10872.npy,0,0
crop_arr_train_10873.npy,1,0
crop_arr_train_10874.npy,0,0
crop_arr_train_10875.npy,0,1
crop_arr_train_10876.npy,0,0
crop_arr_train_10877.npy,1,0
crop_arr_train_10878.npy,0,0
crop_arr_train_10879.npy,0,0
crop_arr_train_1088.npy,0,0
crop_arr_train_10880.npy,1,1
crop_arr_train_10881.npy,0,0
crop_arr_train_10882.npy,0,0
crop_arr_train_10883.npy,0,0
crop_arr_train_10884.npy,0,0
crop_arr_train_10885.npy,0,0
crop_arr_train_10886.npy,0,0
crop_arr_train_10887.npy,1,1
crop_arr_train_10888.npy,1,1
crop_arr_train_10889.npy,0,0
crop_arr_train_1089.npy,0,0
crop_arr_train_10890.npy,1,1
crop_arr_train_10891.npy,0,0
crop_arr_train_10892.npy,1,1
crop_arr_train_10893.npy,0,0
crop_arr_train_10894.npy,0,0
crop_arr_train_10895.npy,0,0
crop_arr_train_10896.npy,0,0
crop_arr_train_10897.npy,0,0
crop_arr_train_10898.npy,0,1
crop_arr_train_10899.npy,0,0
crop_arr_train_109.npy,1,0
crop_arr_train_1090.npy,0,0
crop_arr_train_10900.npy,0,0
crop_arr_train_10901.npy,1,1
crop_arr_train_10902.npy,0,0
crop_arr_train_10903.npy,0,0
crop_arr_train_10904.npy,0,0
crop_arr_train_10905.npy,0,0
crop_arr_train_10906.npy,0,0
crop_arr_train_10907.npy,0,0
crop_arr_train_10908.npy,0,0
crop_arr_train_10909.npy,1,1
crop_arr_train_1091.npy,0,0
crop_arr_train_10910.npy,1,1
crop_arr_train_10911.npy,1,1
crop_arr_train_10912.npy,0,0
crop_arr_train_10913.npy,0,0
crop_arr_train_10914.npy,0,0
crop_arr_train_10915.npy,0,0
crop_arr_train_10916.npy,1,1
crop_arr_train_10917.npy,0,0
crop_arr_train_10918.npy,0,0
crop_arr_train_10919.npy,0,0
crop_arr_train_1092.npy,0,0
crop_arr_train_10920.npy,0,0
crop_arr_train_10921.npy,1,0
crop_arr_train_10922.npy,0,0
crop_arr_train_10923.npy,0,0
crop_arr_train_10924.npy,0,0
crop_arr_train_10925.npy,0,0
crop_arr_train_10926.npy,1,1
crop_arr_train_10927.npy,0,0
crop_arr_train_10928.npy,0,0
crop_arr_train_10929.npy,0,0
crop_arr_train_1093.npy,1,1
crop_arr_train_10930.npy,0,0
crop_arr_train_10931.npy,0,0
crop_arr_train_10932.npy,0,0
crop_arr_train_10933.npy,0,0
crop_arr_train_10934.npy,0,0
crop_arr_train_10935.npy,1,0
crop_arr_train_10936.npy,0,0
crop_arr_train_10937.npy,0,0
crop_arr_train_10938.npy,0,0
crop_arr_train_10939.npy,0,0
crop_arr_train_1094.npy,0,0
crop_arr_train_10940.npy,0,0
crop_arr_train_10941.npy,0,0
crop_arr_train_10942.npy,1,0
crop_arr_train_10943.npy,0,0
crop_arr_train_10944.npy,0,0
crop_arr_train_10945.npy,1,1
crop_arr_train_10946.npy,0,0
crop_arr_train_10947.npy,0,0
crop_arr_train_10948.npy,0,0
crop_arr_train_10949.npy,0,0
crop_arr_train_1095.npy,0,0
crop_arr_train_10950.npy,0,0
crop_arr_train_10951.npy,0,0
crop_arr_train_10952.npy,0,0
crop_arr_train_10953.npy,0,0
crop_arr_train_10954.npy,0,0
crop_arr_train_10955.npy,0,0
crop_arr_train_10956.npy,0,0
crop_arr_train_10957.npy,0,0
crop_arr_train_10958.npy,0,0
crop_arr_train_10959.npy,0,0
crop_arr_train_1096.npy,0,0
crop_arr_train_10960.npy,0,0
crop_arr_train_10961.npy,0,0
crop_arr_train_10962.npy,0,0
crop_arr_train_10963.npy,0,0
crop_arr_train_10964.npy,1,1
crop_arr_train_10965.npy,1,1
crop_arr_train_10966.npy,0,0
crop_arr_train_10967.npy,0,0
crop_arr_train_10968.npy,0,0
crop_arr_train_10969.npy,0,0
crop_arr_train_1097.npy,0,0
crop_arr_train_10970.npy,0,0
crop_arr_train_10971.npy,0,0
crop_arr_train_10972.npy,1,1
crop_arr_train_10973.npy,0,0
crop_arr_train_10974.npy,0,0
crop_arr_train_10975.npy,0,0
crop_arr_train_10976.npy,1,0
crop_arr_train_10977.npy,1,1
crop_arr_train_10978.npy,0,0
crop_arr_train_10979.npy,0,0
crop_arr_train_1098.npy,0,0
crop_arr_train_10980.npy,0,0
crop_arr_train_10981.npy,0,0
crop_arr_train_10982.npy,0,0
crop_arr_train_10983.npy,0,0
crop_arr_train_10984.npy,0,0
crop_arr_train_10985.npy,0,0
crop_arr_train_10986.npy,0,0
crop_arr_train_10987.npy,0,0
crop_arr_train_10988.npy,0,0
crop_arr_train_10989.npy,0,0
crop_arr_train_1099.npy,0,0
crop_arr_train_10990.npy,0,0
crop_arr_train_10991.npy,0,0
crop_arr_train_10992.npy,0,0
crop_arr_train_10993.npy,0,0
crop_arr_train_10994.npy,0,0
crop_arr_train_10995.npy,1,1
crop_arr_train_10996.npy,0,0
crop_arr_train_10997.npy,0,0
crop_arr_train_10998.npy,1,1
crop_arr_train_10999.npy,0,0
crop_arr_train_11.npy,0,0
crop_arr_train_110.npy,0,0
crop_arr_train_1100.npy,0,0
crop_arr_train_11000.npy,0,0
crop_arr_train_11001.npy,0,0
crop_arr_train_11002.npy,1,0
crop_arr_train_11003.npy,0,0
crop_arr_train_11004.npy,0,0
crop_arr_train_11005.npy,0,0
crop_arr_train_11006.npy,0,0
crop_arr_train_11007.npy,0,0
crop_arr_train_11008.npy,0,0
crop_arr_train_11009.npy,0,0
crop_arr_train_1101.npy,1,0
crop_arr_train_11010.npy,0,0
crop_arr_train_11011.npy,0,0
crop_arr_train_11012.npy,0,0
crop_arr_train_11013.npy,0,0
crop_arr_train_11014.npy,0,0
crop_arr_train_11015.npy,1,1
crop_arr_train_11016.npy,1,1
crop_arr_train_11017.npy,1,1
crop_arr_train_11018.npy,1,0
crop_arr_train_11019.npy,0,0
crop_arr_train_1102.npy,0,0
crop_arr_train_11020.npy,0,0
crop_arr_train_11021.npy,1,0
crop_arr_train_11022.npy,0,0
crop_arr_train_11023.npy,1,0
crop_arr_train_11024.npy,1,1
crop_arr_train_11025.npy,1,1
crop_arr_train_11026.npy,0,0
crop_arr_train_11027.npy,0,0
crop_arr_train_11028.npy,0,0
crop_arr_train_11029.npy,0,0
crop_arr_train_1103.npy,0,0
crop_arr_train_11030.npy,0,0
crop_arr_train_11031.npy,0,0
crop_arr_train_11032.npy,0,0
crop_arr_train_11033.npy,0,0
crop_arr_train_11034.npy,0,0
crop_arr_train_11035.npy,0,0
crop_arr_train_11036.npy,0,0
crop_arr_train_11037.npy,0,0
crop_arr_train_11038.npy,0,0
crop_arr_train_11039.npy,0,0
crop_arr_train_1104.npy,0,0
crop_arr_train_11040.npy,0,0
crop_arr_train_11041.npy,1,0
crop_arr_train_11042.npy,0,0
crop_arr_train_11043.npy,0,0
crop_arr_train_11044.npy,0,0
crop_arr_train_11045.npy,0,0
crop_arr_train_11046.npy,0,0
crop_arr_train_11047.npy,0,0
crop_arr_train_11048.npy,0,0
crop_arr_train_11049.npy,1,0
crop_arr_train_1105.npy,0,0
crop_arr_train_11050.npy,1,0
crop_arr_train_11051.npy,1,0
crop_arr_train_11052.npy,0,0
crop_arr_train_11053.npy,0,0
crop_arr_train_11054.npy,0,0
crop_arr_train_11055.npy,0,0
crop_arr_train_11056.npy,0,0
crop_arr_train_11057.npy,1,0
crop_arr_train_11058.npy,0,0
crop_arr_train_11059.npy,1,0
crop_arr_train_1106.npy,0,0
crop_arr_train_11060.npy,0,0
crop_arr_train_11061.npy,1,1
crop_arr_train_11062.npy,0,0
crop_arr_train_11063.npy,0,0
crop_arr_train_11064.npy,0,0
crop_arr_train_11065.npy,0,0
crop_arr_train_11066.npy,0,0
crop_arr_train_11067.npy,0,0
crop_arr_train_11068.npy,0,0
crop_arr_train_11069.npy,0,0
crop_arr_train_1107.npy,1,0
crop_arr_train_11070.npy,1,0
crop_arr_train_11071.npy,0,0
crop_arr_train_11072.npy,0,0
crop_arr_train_11073.npy,0,0
crop_arr_train_11074.npy,0,0
crop_arr_train_11075.npy,0,0
crop_arr_train_11076.npy,0,1
crop_arr_train_11077.npy,0,0
crop_arr_train_11078.npy,0,1
crop_arr_train_11079.npy,0,0
crop_arr_train_1108.npy,0,0
crop_arr_train_11080.npy,1,1
crop_arr_train_11081.npy,0,0
crop_arr_train_11082.npy,0,0
crop_arr_train_11083.npy,1,1
crop_arr_train_11084.npy,0,0
crop_arr_train_11085.npy,0,0
crop_arr_train_11086.npy,0,0
crop_arr_train_11087.npy,0,0
crop_arr_train_11088.npy,1,0
crop_arr_train_11089.npy,0,0
crop_arr_train_1109.npy,0,0
crop_arr_train_11090.npy,0,0
crop_arr_train_11091.npy,0,0
crop_arr_train_11092.npy,0,0
crop_arr_train_11093.npy,0,0
crop_arr_train_11094.npy,0,0
crop_arr_train_11095.npy,0,0
crop_arr_train_11096.npy,0,0
crop_arr_train_11097.npy,0,0
crop_arr_train_11098.npy,0,0
crop_arr_train_11099.npy,1,0
crop_arr_train_111.npy,0,0
crop_arr_train_1110.npy,0,0
crop_arr_train_11100.npy,0,0
crop_arr_train_11101.npy,0,0
crop_arr_train_11102.npy,0,0
crop_arr_train_11103.npy,0,0
crop_arr_train_11104.npy,0,0
crop_arr_train_11105.npy,0,0
crop_arr_train_11106.npy,0,0
crop_arr_train_11107.npy,0,0
crop_arr_train_11108.npy,1,0
crop_arr_train_11109.npy,1,0
crop_arr_train_1111.npy,0,0
crop_arr_train_11110.npy,0,0
crop_arr_train_11111.npy,0,0
crop_arr_train_11112.npy,0,0
crop_arr_train_11113.npy,0,0
crop_arr_train_11114.npy,0,0
crop_arr_train_11115.npy,0,0
crop_arr_train_11116.npy,0,0
crop_arr_train_11117.npy,0,0
crop_arr_train_11118.npy,0,0
crop_arr_train_11119.npy,0,0
crop_arr_train_1112.npy,0,0
crop_arr_train_11120.npy,0,0
crop_arr_train_11121.npy,0,0
crop_arr_train_11122.npy,0,0
crop_arr_train_11123.npy,0,0
crop_arr_train_11124.npy,0,0
crop_arr_train_11125.npy,0,0
crop_arr_train_11126.npy,0,0
crop_arr_train_11127.npy,0,0
crop_arr_train_11128.npy,0,0
crop_arr_train_11129.npy,0,0
crop_arr_train_1113.npy,0,1
crop_arr_train_11130.npy,0,0
crop_arr_train_11131.npy,0,0
crop_arr_train_11132.npy,0,0
crop_arr_train_11133.npy,0,0
crop_arr_train_11134.npy,0,0
crop_arr_train_11135.npy,0,0
crop_arr_train_11136.npy,0,0
crop_arr_train_11137.npy,0,0
crop_arr_train_11138.npy,0,0
crop_arr_train_11139.npy,0,0
crop_arr_train_1114.npy,0,0
crop_arr_train_11140.npy,1,0
crop_arr_train_11141.npy,0,0
crop_arr_train_11142.npy,0,0
crop_arr_train_11143.npy,0,0
crop_arr_train_11144.npy,0,0
crop_arr_train_11145.npy,0,0
crop_arr_train_11146.npy,0,0
crop_arr_train_11147.npy,0,0
crop_arr_train_11148.npy,0,0
crop_arr_train_11149.npy,0,0
crop_arr_train_1115.npy,0,0
crop_arr_train_11150.npy,0,0
crop_arr_train_11151.npy,0,0
crop_arr_train_11152.npy,1,1
crop_arr_train_11153.npy,1,0
crop_arr_train_11154.npy,1,0
crop_arr_train_11155.npy,0,0
crop_arr_train_11156.npy,1,1
crop_arr_train_11157.npy,0,0
crop_arr_train_11158.npy,1,0
crop_arr_train_11159.npy,0,0
crop_arr_train_1116.npy,0,0
crop_arr_train_11160.npy,0,0
crop_arr_train_11161.npy,0,0
crop_arr_train_11162.npy,0,0
crop_arr_train_11163.npy,1,1
crop_arr_train_11164.npy,0,0
crop_arr_train_11165.npy,0,0
crop_arr_train_11166.npy,0,0
crop_arr_train_11167.npy,0,0
crop_arr_train_11168.npy,0,0
crop_arr_train_11169.npy,0,0
crop_arr_train_1117.npy,0,0
crop_arr_train_11170.npy,0,0
crop_arr_train_11171.npy,0,0
crop_arr_train_11172.npy,0,0
crop_arr_train_11173.npy,0,0
crop_arr_train_11174.npy,0,0
crop_arr_train_11175.npy,0,0
crop_arr_train_11176.npy,0,0
crop_arr_train_11177.npy,0,0
crop_arr_train_11178.npy,0,0
crop_arr_train_11179.npy,0,0
crop_arr_train_1118.npy,0,0
crop_arr_train_11180.npy,0,0
crop_arr_train_11181.npy,1,0
crop_arr_train_11182.npy,0,0
crop_arr_train_11183.npy,0,0
crop_arr_train_11184.npy,0,0
crop_arr_train_11185.npy,0,0
crop_arr_train_11186.npy,0,0
crop_arr_train_11187.npy,0,0
crop_arr_train_11188.npy,0,0
crop_arr_train_11189.npy,0,0
crop_arr_train_1119.npy,0,0
crop_arr_train_11190.npy,0,0
crop_arr_train_11191.npy,0,0
crop_arr_train_11192.npy,0,0
crop_arr_train_11193.npy,0,0
crop_arr_train_11194.npy,0,1
crop_arr_train_11195.npy,0,0
crop_arr_train_11196.npy,0,0
crop_arr_train_11197.npy,0,0
crop_arr_train_11198.npy,0,0
crop_arr_train_11199.npy,0,0
crop_arr_train_112.npy,0,0
crop_arr_train_1120.npy,0,0
crop_arr_train_11200.npy,0,0
crop_arr_train_11201.npy,0,0
crop_arr_train_11202.npy,0,0
crop_arr_train_11203.npy,1,0
crop_arr_train_11204.npy,0,0
crop_arr_train_11205.npy,0,0
crop_arr_train_11206.npy,0,1
crop_arr_train_11207.npy,0,0
crop_arr_train_11208.npy,0,0
crop_arr_train_11209.npy,0,0
crop_arr_train_1121.npy,0,0
crop_arr_train_11210.npy,0,0
crop_arr_train_11211.npy,0,0
crop_arr_train_11212.npy,0,0
crop_arr_train_11213.npy,0,0
crop_arr_train_11214.npy,0,0
crop_arr_train_11215.npy,0,0
crop_arr_train_11216.npy,0,0
crop_arr_train_11217.npy,0,0
crop_arr_train_11218.npy,0,0
crop_arr_train_11219.npy,0,0
crop_arr_train_1122.npy,0,0
crop_arr_train_11220.npy,0,0
crop_arr_train_11221.npy,0,0
crop_arr_train_11222.npy,0,0
crop_arr_train_11223.npy,1,0
crop_arr_train_11224.npy,0,0
crop_arr_train_11225.npy,0,0
crop_arr_train_11226.npy,0,0
crop_arr_train_11227.npy,1,1
crop_arr_train_11228.npy,0,0
crop_arr_train_11229.npy,0,0
crop_arr_train_1123.npy,1,0
crop_arr_train_11230.npy,0,0
crop_arr_train_11231.npy,1,0
crop_arr_train_11232.npy,1,0
crop_arr_train_11233.npy,0,0
crop_arr_train_11234.npy,0,0
crop_arr_train_11235.npy,0,0
crop_arr_train_11236.npy,1,0
crop_arr_train_11237.npy,0,0
crop_arr_train_11238.npy,0,0
crop_arr_train_11239.npy,0,0
crop_arr_train_1124.npy,0,0
crop_arr_train_11240.npy,0,0
crop_arr_train_11241.npy,0,0
crop_arr_train_11242.npy,0,0
crop_arr_train_11243.npy,0,0
crop_arr_train_11244.npy,0,0
crop_arr_train_11245.npy,1,1
crop_arr_train_11246.npy,0,0
crop_arr_train_11247.npy,0,0
crop_arr_train_11248.npy,0,0
crop_arr_train_11249.npy,0,0
crop_arr_train_1125.npy,0,0
crop_arr_train_11250.npy,0,0
crop_arr_train_11251.npy,0,0
crop_arr_train_11252.npy,0,0
crop_arr_train_11253.npy,0,0
crop_arr_train_11254.npy,0,0
crop_arr_train_11255.npy,0,0
crop_arr_train_11256.npy,0,0
crop_arr_train_11257.npy,1,1
crop_arr_train_11258.npy,0,0
crop_arr_train_11259.npy,0,0
crop_arr_train_1126.npy,0,0
crop_arr_train_11260.npy,0,0
crop_arr_train_11261.npy,0,0
crop_arr_train_11262.npy,1,0
crop_arr_train_11263.npy,0,0
crop_arr_train_11264.npy,0,0
crop_arr_train_11265.npy,0,0
crop_arr_train_11266.npy,0,0
crop_arr_train_11267.npy,0,0
crop_arr_train_11268.npy,1,1
crop_arr_train_11269.npy,0,0
crop_arr_train_1127.npy,0,0
crop_arr_train_11270.npy,0,0
crop_arr_train_11271.npy,0,0
crop_arr_train_11272.npy,0,0
crop_arr_train_11273.npy,0,0
crop_arr_train_11274.npy,0,0
crop_arr_train_11275.npy,0,0
crop_arr_train_11276.npy,0,0
crop_arr_train_11277.npy,0,0
crop_arr_train_11278.npy,0,0
crop_arr_train_11279.npy,1,0
crop_arr_train_1128.npy,0,0
crop_arr_train_11280.npy,0,0
crop_arr_train_11281.npy,0,0
crop_arr_train_11282.npy,0,0
crop_arr_train_11283.npy,1,1
crop_arr_train_11284.npy,0,0
crop_arr_train_11285.npy,1,1
crop_arr_train_11286.npy,0,0
crop_arr_train_11287.npy,0,0
crop_arr_train_11288.npy,0,0
crop_arr_train_11289.npy,0,0
crop_arr_train_1129.npy,0,0
crop_arr_train_11290.npy,0,0
crop_arr_train_11291.npy,0,0
crop_arr_train_11292.npy,0,0
crop_arr_train_11293.npy,0,0
crop_arr_train_11294.npy,0,0
crop_arr_train_11295.npy,0,0
crop_arr_train_11296.npy,0,0
crop_arr_train_11297.npy,0,0
crop_arr_train_11298.npy,0,0
crop_arr_train_11299.npy,1,0
crop_arr_train_113.npy,0,0
crop_arr_train_1130.npy,1,1
crop_arr_train_11300.npy,0,0
crop_arr_train_11301.npy,1,0
crop_arr_train_11302.npy,0,0
crop_arr_train_11303.npy,1,0
crop_arr_train_11304.npy,1,0
crop_arr_train_11305.npy,1,0
crop_arr_train_11306.npy,0,0
crop_arr_train_11307.npy,0,0
crop_arr_train_11308.npy,0,0
crop_arr_train_11309.npy,0,0
crop_arr_train_1131.npy,0,0
crop_arr_train_11310.npy,1,0
crop_arr_train_11311.npy,0,0
crop_arr_train_11312.npy,0,0
crop_arr_train_11313.npy,1,1
crop_arr_train_11314.npy,0,0
crop_arr_train_11315.npy,0,0
crop_arr_train_11316.npy,0,0
crop_arr_train_11317.npy,0,0
crop_arr_train_11318.npy,0,0
crop_arr_train_11319.npy,0,0
crop_arr_train_1132.npy,0,1
crop_arr_train_11320.npy,1,0
crop_arr_train_11321.npy,1,0
crop_arr_train_11322.npy,0,0
crop_arr_train_11323.npy,0,0
crop_arr_train_11324.npy,0,0
crop_arr_train_11325.npy,0,0
crop_arr_train_11326.npy,0,0
crop_arr_train_11327.npy,1,1
crop_arr_train_11328.npy,0,0
crop_arr_train_11329.npy,0,0
crop_arr_train_1133.npy,0,1
crop_arr_train_11330.npy,0,0
crop_arr_train_11331.npy,0,0
crop_arr_train_11332.npy,0,0
crop_arr_train_11333.npy,0,0
crop_arr_train_11334.npy,0,0
crop_arr_train_11335.npy,0,0
crop_arr_train_11336.npy,0,0
crop_arr_train_11337.npy,1,0
crop_arr_train_11338.npy,1,1
crop_arr_train_11339.npy,1,1
crop_arr_train_1134.npy,0,0
crop_arr_train_11340.npy,1,1
crop_arr_train_11341.npy,1,1
crop_arr_train_11342.npy,1,0
crop_arr_train_11343.npy,0,0
crop_arr_train_11344.npy,0,0
crop_arr_train_11345.npy,0,0
crop_arr_train_11346.npy,0,0
crop_arr_train_11347.npy,1,0
crop_arr_train_11348.npy,0,0
crop_arr_train_11349.npy,0,0
crop_arr_train_1135.npy,0,1
crop_arr_train_11350.npy,0,0
crop_arr_train_11351.npy,1,0
crop_arr_train_11352.npy,0,0
crop_arr_train_11353.npy,0,0
crop_arr_train_11354.npy,0,0
crop_arr_train_11355.npy,0,0
crop_arr_train_11356.npy,0,1
crop_arr_train_11357.npy,0,0
crop_arr_train_11358.npy,0,0
crop_arr_train_11359.npy,1,0
crop_arr_train_1136.npy,1,1
crop_arr_train_11360.npy,0,0
crop_arr_train_11361.npy,0,0
crop_arr_train_11362.npy,0,0
crop_arr_train_11363.npy,0,0
crop_arr_train_11364.npy,0,0
crop_arr_train_11365.npy,0,0
crop_arr_train_11366.npy,0,0
crop_arr_train_11367.npy,0,0
crop_arr_train_11368.npy,0,0
crop_arr_train_11369.npy,0,0
crop_arr_train_1137.npy,0,0
crop_arr_train_11370.npy,0,0
crop_arr_train_11371.npy,1,0
crop_arr_train_11372.npy,0,1
crop_arr_train_11373.npy,1,0
crop_arr_train_11374.npy,0,0
crop_arr_train_11375.npy,0,0
crop_arr_train_11376.npy,0,0
crop_arr_train_11377.npy,0,0
crop_arr_train_11378.npy,0,0
crop_arr_train_11379.npy,0,0
crop_arr_train_1138.npy,0,0
crop_arr_train_11380.npy,1,1
crop_arr_train_11381.npy,1,1
crop_arr_train_11382.npy,1,1
crop_arr_train_11383.npy,0,0
crop_arr_train_11384.npy,0,0
crop_arr_train_11385.npy,0,0
crop_arr_train_11386.npy,1,0
crop_arr_train_11387.npy,0,0
crop_arr_train_11388.npy,0,0
crop_arr_train_11389.npy,0,0
crop_arr_train_1139.npy,0,1
crop_arr_train_11390.npy,0,0
crop_arr_train_11391.npy,0,0
crop_arr_train_11392.npy,0,0
crop_arr_train_11393.npy,0,0
crop_arr_train_11394.npy,0,0
crop_arr_train_11395.npy,0,0
crop_arr_train_11396.npy,0,0
crop_arr_train_11397.npy,0,0
crop_arr_train_11398.npy,0,0
crop_arr_train_11399.npy,0,0
crop_arr_train_114.npy,0,0
crop_arr_train_1140.npy,0,0
crop_arr_train_11400.npy,1,0
crop_arr_train_11401.npy,0,0
crop_arr_train_11402.npy,0,0
crop_arr_train_11403.npy,0,0
crop_arr_train_11404.npy,0,0
crop_arr_train_11405.npy,0,0
crop_arr_train_11406.npy,0,0
crop_arr_train_11407.npy,0,0
crop_arr_train_11408.npy,0,0
crop_arr_train_11409.npy,0,0
crop_arr_train_1141.npy,0,0
crop_arr_train_11410.npy,0,0
crop_arr_train_11411.npy,0,0
crop_arr_train_11412.npy,1,0
crop_arr_train_11413.npy,1,1
crop_arr_train_11414.npy,0,0
crop_arr_train_11415.npy,0,0
crop_arr_train_11416.npy,0,0
crop_arr_train_11417.npy,1,1
crop_arr_train_11418.npy,0,0
crop_arr_train_11419.npy,1,0
crop_arr_train_1142.npy,0,0
crop_arr_train_11420.npy,0,0
crop_arr_train_11421.npy,1,0
crop_arr_train_11422.npy,0,0
crop_arr_train_11423.npy,0,0
crop_arr_train_11424.npy,0,0
crop_arr_train_11425.npy,0,0
crop_arr_train_11426.npy,0,0
crop_arr_train_11427.npy,0,0
crop_arr_train_11428.npy,0,0
crop_arr_train_11429.npy,0,0
crop_arr_train_1143.npy,0,0
crop_arr_train_11430.npy,0,0
crop_arr_train_11431.npy,0,0
crop_arr_train_11432.npy,0,0
crop_arr_train_11433.npy,0,0
crop_arr_train_11434.npy,0,0
crop_arr_train_11435.npy,0,0
crop_arr_train_11436.npy,1,0
crop_arr_train_11437.npy,0,0
crop_arr_train_11438.npy,0,0
crop_arr_train_11439.npy,1,0
crop_arr_train_1144.npy,0,0
crop_arr_train_11440.npy,0,0
crop_arr_train_11441.npy,0,0
crop_arr_train_11442.npy,0,0
crop_arr_train_11443.npy,0,0
crop_arr_train_11444.npy,0,0
crop_arr_train_11445.npy,0,0
crop_arr_train_11446.npy,0,0
crop_arr_train_11447.npy,0,0
crop_arr_train_11448.npy,0,0
crop_arr_train_11449.npy,1,1
crop_arr_train_1145.npy,0,0
crop_arr_train_11450.npy,1,0
crop_arr_train_11451.npy,0,0
